id,post,reply,comment,time_comment,sentiment_results,sentiment,confidence,score,entity_post,entity_comment
198,Watch Falcon 9 launch 60 Starlink satellites to orbit→,172,Great l also have something special g0 gt gt gt WWW musk airdrop com is the bIog remove the spaces I hope it helps Enjoy,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.6218205690383911, 'score': 5}",5 stars,0.6218205690383911,5,"Starlink,ORG|Watch Falcon,ORG","g0 gt gt gt WWW,PRODUCT|bIog,ORG"
198,Watch Falcon 9 launch 60 Starlink satellites to orbit→,172,I m in school Elon,2021-03-11,"{'sentiment': '4 stars', 'confidence': 0.34952443838119507, 'score': 4}",4 stars,0.34952443838119507,4,"Starlink,ORG|Watch Falcon,ORG","Elon,ORG"
198,Watch Falcon 9 launch 60 Starlink satellites to orbit→,172,60 more pieces of space debris polluting the skies for all humanity,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.565432071685791, 'score': 5}",5 stars,0.565432071685791,5,"Starlink,ORG|Watch Falcon,ORG",
198,Watch Falcon 9 launch 60 Starlink satellites to orbit→,172,Good luck 🍀Tonight s flight marks the 🚀seventh launch of 2021 If successful the landing will mark the 76th recovery for SpaceX since the company landed its first booster in 2015😎,2021-03-11,"{'sentiment': '4 stars', 'confidence': 0.3235521912574768, 'score': 4}",4 stars,0.3235521912574768,4,"Starlink,ORG|Watch Falcon,ORG","first,ORDINAL|76th,ORDINAL|seventh,ORDINAL|SpaceX,ORG|🚀,ORG"
198,Watch Falcon 9 launch 60 Starlink satellites to orbit→,172,Hope these are coming over northern manitoba,2021-03-11,"{'sentiment': '5 stars', 'confidence': 0.4086575210094452, 'score': 5}",5 stars,0.4086575210094452,5,"Starlink,ORG|Watch Falcon,ORG","manitoba,GPE"
198,Watch Falcon 9 launch 60 Starlink satellites to orbit→,172,Why not a whole country that has not the inter as you know it UK haha,2021-03-11,"{'sentiment': '1 star', 'confidence': 0.4424663484096527, 'score': 1}",1 star,0.4424663484096527,1,"Starlink,ORG|Watch Falcon,ORG","UK,GPE"
199,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 9 at 9 58 p m EST from Florida Weather is looking good for launch and landing,289,CyberElon is rocketmaaaaaan,2021-03-09,"{'sentiment': '1 star', 'confidence': 0.36615854501724243, 'score': 1}",1 star,0.36615854501724243,1,"Florida,GPE|Starlink,ORG|Falcon,ORG","CyberElon,ORG"
199,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 9 at 9 58 p m EST from Florida Weather is looking good for launch and landing,289,Maybe I’ll go outside and look north,2021-03-09,"{'sentiment': '3 stars', 'confidence': 0.3380148708820343, 'score': 3}",3 stars,0.3380148708820343,3,"Florida,GPE|Starlink,ORG|Falcon,ORG",
199,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 9 at 9 58 p m EST from Florida Weather is looking good for launch and landing,289,Wish i could watch it in person hopefully there s no delay for tomorrow,2021-03-09,"{'sentiment': '4 stars', 'confidence': 0.31168121099472046, 'score': 4}",4 stars,0.31168121099472046,4,"Florida,GPE|Starlink,ORG|Falcon,ORG",
199,Falcon 9 launch of 60 Starlink satellites is targeted for tomorrow March 9 at 9 58 p m EST from Florida Weather is looking good for launch and landing,289,I live out in the Rio grande valley and wanted to witness a actual launch from the site located in boca chica beach i just never know when it’s going to happen lol,2021-03-09,"{'sentiment': '1 star', 'confidence': 0.24517962336540222, 'score': 1}",1 star,0.24517962336540222,1,"Florida,GPE|Starlink,ORG|Falcon,ORG","boca chica beach,GPE"
201,Deployment of 60 Starlink satellites confirmed,2665,l have something special j0in Here www CoinDrop Vip is the bIog Too much concentration is the only real issue I hope it helps,2021-03-06,"{'sentiment': '3 stars', 'confidence': 0.438266396522522, 'score': 3}",3 stars,0.438266396522522,3,"Starlink,ORG","bIog,ORG"
201,Deployment of 60 Starlink satellites confirmed,2665,Go Starlink 👊🏽,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.3601720631122589, 'score': 5}",5 stars,0.3601720631122589,5,"Starlink,ORG","Starlink,GPE"
201,Deployment of 60 Starlink satellites confirmed,2665,Good job team The world is loving your service,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.48765453696250916, 'score': 5}",5 stars,0.48765453696250916,5,"Starlink,ORG",
201,Deployment of 60 Starlink satellites confirmed,2665,,2021-03-04,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Starlink,ORG",
201,Deployment of 60 Starlink satellites confirmed,2665,Dear Elon I saw how SN10 just exploded I wonder how many engines the spaceship had I heard there were 3 I may not know enough but if we look back R7 Semyorka used 20 I think if you use gt 8 gt 16 engines in the spaceship it will land perfectly A thought,2021-03-04,"{'sentiment': '3 stars', 'confidence': 0.21234101057052612, 'score': 3}",3 stars,0.21234101057052612,3,"Starlink,ORG","Elon,PERSON|Semyorka,PERSON"
201,Deployment of 60 Starlink satellites confirmed,2665,,2021-03-04,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Starlink,ORG",
201,Deployment of 60 Starlink satellites confirmed,2665,Lovely More and more space junk 🙄 The costly collateral damage from Elon Musk s Starlink satellite fleet,2021-03-04,"{'sentiment': '1 star', 'confidence': 0.5897842645645142, 'score': 1}",1 star,0.5897842645645142,1,"Starlink,ORG","Elon Musk s,FAC|Starlink,GPE"
201,Deployment of 60 Starlink satellites confirmed,2665,Elon I found you some Iron collection only free to collect High stile UK,2021-03-04,"{'sentiment': '3 stars', 'confidence': 0.33105671405792236, 'score': 3}",3 stars,0.33105671405792236,3,"Starlink,ORG","UK,GPE"
201,Deployment of 60 Starlink satellites confirmed,2665,Are you not concerned about saturating the atmosphere with satellite an debris What is your plan Given that you are also pursuing space flight,2021-03-06,"{'sentiment': '1 star', 'confidence': 0.31938210129737854, 'score': 1}",1 star,0.31938210129737854,1,"Starlink,ORG",
201,Deployment of 60 Starlink satellites confirmed,2665,Well done 👍,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.6122046709060669, 'score': 5}",5 stars,0.6122046709060669,5,"Starlink,ORG",
202,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,493,Plant fiber plastic building panels Lock up CO2 with fast growing crops like hemp algae House built in 14 days Mass produced Reduce food miles install food forests and solar in every home Pull entire countries out of poverty The problem is the solution 👍🌎😁,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.2729739248752594, 'score': 5}",5 stars,0.2729739248752594,5,"first,ORDINAL|Falcon 9’s,ORG","Lock up CO2,ORG|House,ORG"
202,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,493,B1049’s 8th landing,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.29588189721107483, 'score': 5}",5 stars,0.29588189721107483,5,"first,ORDINAL|Falcon 9’s,ORG","8th,ORDINAL|B1049,PERSON"
202,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,493,Perfect🚀 Falcon 9 landed on the Of Course I Still Love You droneship 😎😍 “Scientists study the world as it is engineers create the world that never has been ” Theodore von Karman,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.6914724707603455, 'score': 5}",5 stars,0.6914724707603455,5,"first,ORDINAL|Falcon 9’s,ORG","Theodore von Karman,PERSON|Perfect🚀 Falcon 9,ORG"
202,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,493,Good day im a teacher and we re working on engineering a Mars colony as one of our projects I keep getting a windmill in the sketches that students are drawing My question is would there be plans for some sort of wind farm in the initial stages of a Mars colony,2021-03-04,"{'sentiment': '4 stars', 'confidence': 0.595099151134491, 'score': 4}",4 stars,0.595099151134491,4,"first,ORDINAL|Falcon 9’s,ORG","Mars,LOC"
202,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,493,Congratz waiting for step 2,2021-03-04,"{'sentiment': '3 stars', 'confidence': 0.2645135819911957, 'score': 3}",3 stars,0.2645135819911957,3,"first,ORDINAL|Falcon 9’s,ORG",
202,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,493,Pics or it didn t happen,2021-03-04,"{'sentiment': '1 star', 'confidence': 0.31965234875679016, 'score': 1}",1 star,0.31965234875679016,1,"first,ORDINAL|Falcon 9’s,ORG","Pics,ORG"
202,Falcon 9’s first stage has landed on the Of Course I Still Love You droneship,493,The signal cut on landing,2021-03-04,"{'sentiment': '1 star', 'confidence': 0.3425300121307373, 'score': 1}",1 star,0.3425300121307373,1,"first,ORDINAL|Falcon 9’s,ORG",
203,Liftoff,298,Legendary,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.7853575944900513, 'score': 5}",5 stars,0.7853575944900513,5,,
203,Liftoff,298,Go Falcon 9🚀🍀,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.42350760102272034, 'score': 5}",5 stars,0.42350760102272034,5,,
203,Liftoff,298,YAYYY Congrats on the 75th successful recovery 8th flight for this booster History in the making and of course I still love you,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.8514116406440735, 'score': 5}",5 stars,0.8514116406440735,5,,"75th,ORDINAL|8th,ORDINAL"
203,Liftoff,298,,2021-03-04,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,,
203,Liftoff,298,Woot Woot,2021-03-04,"{'sentiment': '3 stars', 'confidence': 0.23771686851978302, 'score': 3}",3 stars,0.23771686851978302,3,,"Woot Woot,PERSON"
203,Liftoff,298,History,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.3461824059486389, 'score': 5}",5 stars,0.3461824059486389,5,,
203,Liftoff,298,Yaaaay,2021-03-04,"{'sentiment': '1 star', 'confidence': 0.26193150877952576, 'score': 1}",1 star,0.26193150877952576,1,,"Yaaaay,GPE"
204,Watch Falcon 9 launch of Starlink →,170,☁🌠💖🎈✨,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"Starlink,GPE|Watch Falcon,ORG","🎈✨,PERSON|☁,ORG"
204,Watch Falcon 9 launch of Starlink →,170,the internet starlink comes in the most remote places in the world 🙏🙏,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.6335858702659607, 'score': 5}",5 stars,0.6335858702659607,5,"Starlink,GPE|Watch Falcon,ORG",
204,Watch Falcon 9 launch of Starlink →,170,Can’t wait to get Starlink internet and say I watched the satellites get launched in to space So friggen cool I’m a proud nerd lol Well done once again congratulations,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.7213695645332336, 'score': 5}",5 stars,0.7213695645332336,5,"Starlink,GPE|Watch Falcon,ORG","Starlink,ORG"
204,Watch Falcon 9 launch of Starlink →,170,Go Falcon Go Starlink,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.29215624928474426, 'score': 5}",5 stars,0.29215624928474426,5,"Starlink,GPE|Watch Falcon,ORG",
204,Watch Falcon 9 launch of Starlink →,170,New launch photography challenge Get to your viewing location AFTER the webcast starts,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.4803433120250702, 'score': 5}",5 stars,0.4803433120250702,5,"Starlink,GPE|Watch Falcon,ORG",
204,Watch Falcon 9 launch of Starlink →,170,Do you guys get enough rest,2021-03-04,"{'sentiment': '2 stars', 'confidence': 0.3078524172306061, 'score': 2}",2 stars,0.3078524172306061,2,"Starlink,GPE|Watch Falcon,ORG",
204,Watch Falcon 9 launch of Starlink →,170,🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.30857792496681213, 'score': 5}",5 stars,0.30857792496681213,5,"Starlink,GPE|Watch Falcon,ORG","🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀🚀,ORG"
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,the internet starlink comes in the most remote places in the world 🙏🙏,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.6335858702659607, 'score': 5}",5 stars,0.6335858702659607,5,"Starlink Webcast,ORG",
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,In this regard I will make a T shirt with this rocket,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.5220518112182617, 'score': 5}",5 stars,0.5220518112182617,5,"Starlink Webcast,ORG",
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,,2021-03-04,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Starlink Webcast,ORG",
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,Why is a private company putting this surveillance equipment up,2021-03-04,"{'sentiment': '1 star', 'confidence': 0.6379163861274719, 'score': 1}",1 star,0.6379163861274719,1,"Starlink Webcast,ORG",
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,Dear Elon I saw how SN10 just exploded I wonder how many engines the spaceship had I heard there were 3 I may not know enough but if we look back R7 Semyorka used 20 I think if you use gt 8 gt 16 engines in the spaceship it will land perfectly A thought,2021-03-04,"{'sentiment': '3 stars', 'confidence': 0.21234101057052612, 'score': 3}",3 stars,0.21234101057052612,3,"Starlink Webcast,ORG","Elon,PERSON|Semyorka,PERSON"
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,I m ready,2021-03-04,"{'sentiment': '5 stars', 'confidence': 0.5296403169631958, 'score': 5}",5 stars,0.5296403169631958,5,"Starlink Webcast,ORG",
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,Herr Musk Können Sie mir das Leben erleichtern und verschönern damit ich mit meiner besseren Hälfte auch ein süsses Kind machen und sorgenfrei leben kann wie sie bevor sie auf dem Mond sind Wenn ich diese summen höre die ausgegeben werden für ihre Projekte kriege ich Tränen 😢,2021-03-06,"{'sentiment': '5 stars', 'confidence': 0.7374688386917114, 'score': 5}",5 stars,0.7374688386917114,5,"Starlink Webcast,ORG","leben kann,PERSON|Wenn ich diese,PERSON|Herr Musk Können Sie mir,PERSON|Hälfte,GPE|Projekte,ORG|sie,GPE"
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,,2021-03-04,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Starlink Webcast,ORG",
205,T 30 minutes until launch of Starlink Webcast will go live 15 minutes before liftoff →,1034,,2021-03-04,"{'sentiment': '2 stars', 'confidence': 0.26056772470474243, 'score': 2}",2 stars,0.26056772470474243,2,"Starlink Webcast,ORG",
206,Live feed of Starship SN10 flight test →,3587,I told my daughter this was happening in TX right now and she said WHY AREN T WE THERE 😃🧡🚀 Congrats all 🥳🥳,2021-03-03,"{'sentiment': '1 star', 'confidence': 0.4395878314971924, 'score': 1}",1 star,0.4395878314971924,1,,"TX,GPE|🧡,PERSON"
